subword,length
2,发生
2,发现
2,发热
2,发性
2,发声
2,发型
2,发动
2,发作
2,反流
2,反折
2,反应
2,反常
2,反射
2,反复
2,反向
2,反刍
2,双腔
2,双胎
2,双眼
2,双相
2,双歧
2,双极
2,双向
2,双侧
2,及或
2,及其
2,去除
2,原虫
2,原生
2,原有
2,原性
2,原始
2,原因
2,原发
2,原体
2,原位
2,厌食
2,厌氧
2,压迹
2,压迫
2,压缩
2,压痛
2,压力
2,卵黄
2,卵泡
2,卵巢
2,卵圆
2,危险
2,危象
2,印度
2,卫生
2,卧位
2,卡西
2,卡波
2,卡氏
2,卡拉
2,卡因
2,卡他
2,卟啉
2,博德
2,南极
2,单胞
2,单纯
2,单次
2,单侧
2,单位
2,单个
2,单一
2,卒中
2,协调
2,半规
2,半膜
2,半腱
2,半球
2,半月
2,半侧
2,升高
2,升支
2,十字
2,十二
2,医院
2,医疗
2,医学
2,区域
2,化脓
2,化疗
2,化生
2,化物
2,化学
2,包皮
2,包涵
2,包柔
2,包括
2,包块
2,勒氏
2,勃起
2,劳损
2,助产
2,动过
2,动脉
2,动物
2,动性
2,动力
2,动作
2,加重
2,加速
2,加斯
2,加尔
2,加害
2,加压
2,功能
2,剥脱
2,剥离
2,剖宫
2,剑突
2,前面
2,前部
2,前角
2,前臂
2,前肌
2,前置
2,前缘
2,前移
2,前段
2,前柱
2,前期
2,前方
2,前支
2,前房
2,前庭
2,前壁
2,前后
2,前叶
2,前区
2,前列
2,前侧
2,前上
2,刻板
2,刺激
2,刺伤
2,制品
2,制剂
2,利福
2,利斯
2,利尿
2,利什
2,利亚
2,初级
2,初期
2,创口
2,创伤
2,刚果
2,切齿
2,切除
2,切迹
2,切牙
2,切术
2,切断
2,切开
2,切口
2,切取
2,切割
2,分隔
2,分部
2,分裂
2,分类
2,分离
2,分界
2,分流
2,分泌
2,分枝
2,分期
2,分数
2,分支
2,分布
2,分子
2,分娩
2,分叉
2,分区
2,分化
2,分之
2,击中
2,出血
2,出生
2,出现
2,出术
2,出口
2,凹陷
2,凝血
2,凝固
2,减退
2,减弱
2,减少
2,减压
2,减低
2,冷冻
2,冲突
2,冲洗
2,冲动
2,冲击
2,冠脉
2,冠状
2,农药
2,军团
2,再生
2,再次
2,冈上
2,内面
2,内障
2,内陷
2,内镜
2,内部
2,内踝
2,内膜
2,内脏
2,内肌
2,内耳
2,内翻
2,内罗
2,内窥
2,内眦
2,内皮
2,内的
2,内瘘
2,内痔
2,内生
2,内收
2,内容
2,内囊
2,内侧
2,典型
2,具有
2,其它
2,其他
2,兴奋
2,关闭
2,关节
2,关系
2,关于
2,共生
2,共济
2,共同
2,兰德
2,公共
2,八叠
2,全面
2,全部
2,全身
2,全腱
2,全胃
2,全肺
2,全股
2,全段
2,全层
2,全厚
2,入路
2,入口
2,免疫
2,克鲁
2,克雷
2,克隆
2,克里
2,克罗
2,克氏
2,克斯
2,克拉
2,克利
2,光滑
2,先露
2,先天
2,先兆
2,充血
2,充填
2,儿童
2,僵硬
2,催眠
2,催乳
2,偶发
2,健康
2,停止
2,停搏
2,偏肺
2,偏盲
2,偏瘫
2,偏斜
2,偏执
2,假牙
2,假性
2,假体
2,假丝
2,候群
2,修补
2,修复
2,保留
2,保健
2,侵袭
2,侵犯
2,侵染
2,侧面
2,侧支
2,侧壁
2,依赖
2,供血
2,侏儒
2,使用
2,佝偻
2,作用
2,作为
2,体重
2,体部
2,体表
2,体腔
2,体肺
2,体育
2,体癣
2,体病
2,体温
2,体液
2,体性
2,体征
2,体外
2,体侧
2,体位
2,低镁
2,低钾
2,低钙
2,低血
2,低氧
2,低度
2,低位
2,低下
2,位置
2,位于
2,但无
2,伸肌
2,伸展
2,伴肌
2,伴有
2,伴心
2,伴发
2,伯特
2,伯格
2,伯克
2,伤风
2,伤或
2,伤性
2,伤寒
2,伤害
2,伤口
2,伤及
2,传输
2,传染
2,传播
2,传导
2,会阴
2,会厌
2,优势
2,休克
2,企图
2,任何
2,以上
2,代谢
2,代偿
2,他明
2,他处
2,介导
2,人造
2,人类
2,人格
2,人工
2,人员
2,人体
2,人为
2,产钳
2,产褥
2,产色
2,产程
2,产科
2,产碱
2,产生
2,产气
2,产时
2,产妇
2,产品
2,产后
2,产前
2,产伤
2,交通
2,交界
2,交替
2,交换
2,交感
2,交叉
2,亢进
2,亚群
2,亚科
2,亚种
2,亚洲
2,亚属
2,亚型
2,亚利
2,二醇
2,二甲
2,二氯
2,二氢
2,二氏
2,二期
2,二叶
2,事故
2,事件
2,乳酸
2,乳腺
2,乳糜
2,乳糖
2,乳突
2,乳牙
2,乳汁
2,乳晕
2,乳房
2,乳头
2,习惯
2,乙醇
2,乙酸
2,乙酰
2,乙酯
2,乙胺
2,乙肝
2,乙状
2,乙烯
2,乙基
2,乙型
2,乘员
2,乏力
2,之间
2,义齿
2,主诉
2,主要
2,主干
2,为主
2,丹毒
2,临床
2,临产
2,串珠
2,中风
2,中隔
2,中间
2,中部
2,中药
2,中节
2,中脑
2,中肾
2,中耳
2,中线
2,中的
2,中海
2,中毒
2,中段
2,中止
2,中枢
2,中指
2,中性
2,中心
2,中度
2,中层
2,中央
2,中国
2,中叶
2,中下
2,个人
2,丧失
2,严重
2,两性
2,两侧
2,两个
2,丢失
2,丝虫
2,丝菌
2,丝状
2,东方
2,丙酸
2,丙酮
2,丙种
2,丙烯
2,丙型
2,丙二
2,丘脑
2,丘系
2,丘疹
2,专用
2,与左
2,不适
2,不足
2,不良
2,不能
2,不育
2,不耐
2,不稳
2,不称
2,不正
2,不明
2,不张
2,不定
2,不安
2,不孕
2,不均
2,不含
2,不合
2,不可
2,不动
2,不全
2,不伴
2,下颌
2,下面
2,下降
2,下部
2,下裂
2,下行
2,下腹
2,下背
2,下肢
2,下肌
2,下缘
2,下端
2,下睑
2,下疳
2,下段
2,下支
2,下巴
2,下壁
2,下型
2,下垂
2,下囊
2,下唇
2,下咽
2,下叶
2,下区
2,下侧
2,上髁
2,上颌
2,上面
2,上部
2,上臂
2,上腹
2,上腭
2,上肢
2,上缘
2,上端
2,上睑
2,上皮
2,上的
2,上段
2,上壁
2,上型
2,上唇
2,上叶
2,上区
2,上侧
2,三角
2,三联
2,三氯
2,三叉
2,丁酸
2,一过
2,一般
2,一致
2,一种
2,一侧
2,一个
2,Ⅲ型
2,Ⅱ期
2,Ⅱ型
2,Ⅰ期
2,Ⅰ型
2,z5
2,z0
1,𧿹
1,淋
1,流
1,不
1,弄
1,勞
1,
1,龟
1,龛
1,龙
1,龋
1,龈
1,龄
1,齿
1,齐
1,鼾
1,鼽
1,鼻
1,鼹
1,鼷
1,鼬
1,鼩
1,鼠
1,鼓
1,鼎
1,黴
1,黧
1,默
1,黑
1,黏
1,黎
1,黍
1,黄
1,麻
1,麸
1,麴
1,麦
1,麝
1,麃
1,鹿
1,鹳
1,鹰
1,鹫
1,鹧
1,鹤
1,鹑
1,鹌
1,鹋
1,鹊
1,鹇
1,鹅
1,鸿
1,鸽
1,鸸
1,鸵
1,鸱
1,鸮
1,鸭
1,鸪
1,鸦
1,鸥
1,鸣
1,鸡
1,鸠
1,鸟
1,鶴
1,鳟
1,鳞
1,鳝
1,鳗
1,鳏
1,鳍
1,鳆
1,鳅
1,鳄
1,鳃
1,鳁
1,鲸
1,鲷
1,鲶
1,鲴
1,鲱
1,鲭
1,鲨
1,鲥
1,鲤
1,鲜
1,鲑
1,鲍
1,鲇
1,鲂
1,鲁
1,鱼
1,鰓
1,鮰
1,魔
1,魏
1,魇
1,魄
1,魂
1,鬼
1,鬣
1,鬓
1,鬃
1,髭
1,高
1,體
1,髓
1,髑
1,髎
1,髌
1,髋
1,髂
1,髁
1,髀
1,骼
1,骺
1,骶
1,骱
1,骰
1,骨
1,骤
1,骚
1,骗
1,骑
1,验
1,骇
1,骆
1,骂
1,驾
1,驽
1,驼
1,驻
1,驹
1,驶
1,驴
1,驳
1,驱
1,驰
1,驯
1,驮
1,驭
1,马
1,香
1,首
1,馏
1,馈
1,馆
1,馁
1,饿
1,饼
1,饶
1,饵
1,饲
1,饱
1,饰
1,饮
1,饭
1,饪
1,饥
1,餐
1,飲
1,食
1,飞
1,飘
1,风
1,颧
1,颥
1,颤
1,颠
1,颞
1,额
1,颜
1,颚
1,题
1,颗
1,颔
1,颓
1,频
1,颐
1,颏
1,颌
1,颊
1,颈
1,颇
1,领
1,颅
1,预
1,顿
1,顾
1,须
1,顺
1,项
1,顷
1,顶
1,页
1,顀
1,韵
1,音
1,韩
1,韧
1,韦
1,鞭
1,鞣
1,鞘
1,鞍
1,鞋
1,靶
1,靴
1,靳
1,革
1,面
1,靡
1,靠
1,非
1,靛
1,静
1,青
1,霹
1,露
1,霰
1,霞
1,霜
1,霍
1,霉
1,震
1,需
1,雾
1,雷
1,零
1,雳
1,雪
1,雨
1,雕
1,雏
1,雌
1,雉
1,雇
1,集
1,雅
1,雄
1,雁
1,雀
1,难
1,隶
1,障
1,隙
1,隔
1,隐
1,随
1,隆
1,陷
1,陶
1,陵
1,陪
1,险
1,除
1,院
1,陡
1,陕
1,限
1,降
1,陌
1,陋
1,陈
1,陆
1,际
1,附
1,陀
1,阿
1,阻
1,阶
1,阵
1,阴
1,阳
1,防
1,阪
1,队
1,阜
1,阙
1,阔
1,阑
1,阎
1,阉
1,阈
1,阅
1,阀
1,闻
1,闹
1,闷
1,闵
1,间
1,闲
1,闰
1,问
1,闭
1,闪
1,门
1,长
1,镶
1,镰
1,镫
1,镜
1,镖
1,镓
1,镐
1,镍
1,镉
1,镇
1,镁
1,镀
1,锹
1,锶
1,锲
1,锰
1,锯
1,键
1,锦
1,锥
1,锤
1,锡
1,锝
1,锚
1,错
1,锑
1,锐
1,锌
1,锋
1,锉
1,锈
1,锇
1,锆
1,锅
1,锂
1,锁
1,销
1,链
1,铺
1,铸
1,铷
1,银
1,铵
1,铲
1,铰
1,铯
1,铬
1,铡
1,铠
1,铝
1,铜
1,铒
1,铐
1,铍
1,铋
1,铊
1,铈
1,铆
1,铅
1,铃
1,铂
1,铁
1,钾
1,钽
1,钼
1,钻
1,钴
1,钳
1,钱
1,钯
1,钮
1,钬
1,钩
1,钦
1,钥
1,钢
1,钡
1,钠
1,钟
1,钝
1,钛
1,钙
1,钓
1,钒
1,钍
1,钉
1,针
1,钆
1,鏾
1,鎚
1,鍉
1,錩
1,鉴
1,鉧
1,鈷
1,釜
1,金
1,量
1,野
1,重
1,里
1,释
1,釉
1,采
1,醭
1,醣
1,醛
1,醚
1,醒
1,醑
1,醌
1,醋
1,醉
1,醇
1,酿
1,酸
1,酷
1,酶
1,酵
1,酱
1,酰
1,酯
1,酮
1,酬
1,酪
1,酩
1,酥
1,酣
1,酞
1,酚
1,酗
1,酒
1,酐
1,配
1,酊
1,鄂
1,都
1,郭
1,部
1,郝
1,郎
1,郊
1,郄
1,郁
1,邻
1,邹
1,邬
1,邪
1,邦
1,那
1,邓
1,避
1,遵
1,遮
1,遭
1,遥
1,遗
1,道
1,遏
1,遍
1,遇
1,遂
1,逾
1,逼
1,逻
1,逸
1,逮
1,逢
1,造
1,速
1,逝
1,通
1,逗
1,途
1,递
1,逐
1,透
1,逊
1,选
1,逆
1,逃
1,适
1,送
1,退
1,追
1,迹
1,迷
1,述
1,迭
1,迫
1,迪
1,迥
1,迟
1,连
1,违
1,远
1,进
1,这
1,还
1,返
1,近
1,运
1,迎
1,迈
1,过
1,迅
1,迂
1,迁
1,达
1,辽
1,边
1,辱
1,辫
1,辩
1,辨
1,辣
1,辛
1,输
1,辑
1,辐
1,辏
1,辉
1,辅
1,辄
1,较
1,轿
1,载
1,轻
1,轴
1,软
1,轮
1,轭
1,转
1,轨
1,轧
1,车
1,躺
1,躯
1,身
1,躇
1,躁
1,蹼
1,蹻
1,蹬
1,蹦
1,蹠
1,蹒
1,蹊
1,蹇
1,蹄
1,踺
1,踵
1,踪
1,踩
1,踢
1,踝
1,踏
1,踌
1,踇
1,跷
1,跳
1,路
1,跪
1,跨
1,跤
1,跟
1,距
1,跛
1,跚
1,跗
1,跖
1,跑
1,跌
1,跆
1,跃
1,趾
1,趺
1,足
1,趣
1,趚
1,趋
1,越
1,超
1,起
1,走
1,赭
1,赫
1,赧
1,赤
1,赞
1,赛
1,赘
1,赖
1,赔
1,赏
1,赌
1,资
1,赁
1,贾
1,贼
1,贺
1,费
1,贸
1,贵
1,贴
1,贯
1,贮
1,购
1,贬
1,贫
1,贪
1,贩
1,质
1,货
1,败
1,责
1,财
1,贡
1,负
1,贞
1,贝
1,貌
1,貂
1,豹
1,豫
1,豪
1,象
1,豚
1,豕
1,豇
1,豆
1,谷
1,谲
1,谱
1,谭
1,谬
1,谦
1,谢
1,谐
1,谎
1,谈
1,调
1,课
1,读
1,诺
1,诸
1,请
1,诵
1,说
1,诱
1,误
1,语
1,该
1,询
1,诡
1,诞
1,话
1,诚
1,诙
1,试
1,译
1,词
1,诊
1,诉
1,诈
1,识
1,评
1,证
1,诀
1,访
1,设
1,讼
1,论
1,许
1,讷
1,讲
1,记
1,讯
1,议
1,训
1,让
1,讨
1,认
1,订
1,计
1,警
1,誉
1,詹
1,言
1,触
1,解
1,角
1,觉
1,视
1,觅
1,规
1,观
1,见
1,覆
1,要
1,西
1,襻
1,襞
1,褶
1,褪
1,褥
1,褐
1,裹
1,裸
1,裴
1,裤
1,装
1,裂
1,裁
1,袭
1,被
1,袢
1,袜
1,袖
1,袍
1,袋
1,袈
1,衷
1,衲
1,衰
1,衬
1,衫
1,表
1,补
1,衣
1,衡
1,街
1,衔
1,衍
1,行
1,衅
1,衄
1,血
1,蠹
1,蠱
1,蠢
1,蠡
1,蠕
1,蠊
1,蟾
1,蟹
1,蟠
1,蟑
1,蟋
1,蟆
1,蟀
1,螺
1,螵
1,螯
1,螬
1,螫
1,螨
1,螟
1,融
1,螂
1,蝽
1,蝶
1,蝴
1,蝰
1,蝨
1,蝥
1,蝠
1,蝗
1,蝎
1,蝌
1,蝉
1,蝇
1,蜿
1,蜷
1,蜴
1,蜱
1,蜥
1,蜢
1,蜡
1,蜜
1,蜗
1,蜕
1,蜓
1,蜒
1,蜍
1,蜈
1,蜇
1,蜃
1,蜂
1,蜀
1,蛾
1,蛹
1,蛸
1,蛴
1,蛲
1,蛰
1,蛮
1,蛭
1,蛤
1,蛛
1,蛙
1,蛔
1,蛐
1,蛎
1,蛋
1,蛊
1,蛇
1,蛆
1,蛀
1,蚴
1,蚱
1,蚯
1,蚪
1,蚧
1,蚤
1,蚣
1,蚝
1,蚜
1,蚕
1,蚓
1,蚌
1,蚊
1,蚂
1,蚁
1,蚀
1,虾
1,虽
1,虻
1,虹
1,虱
1,虫
1,虚
1,虑
1,虐
1,虎
1,蘑
1,藻
1,藤
1,藜
1,藓
1,藏
1,薰
1,薯
1,薮
1,薛
1,薇
1,薄
1,蕾
1,蕴
1,蕨
1,蕊
1,蕉
1,蕈
1,蕃
1,蔽
1,蔻
1,蔷
1,蔬
1,蔫
1,蔡
1,蔚
1,蔗
1,蔓
1,蓿
1,蓬
1,蓟
1,蓝
1,蓖
1,蓑
1,蓄
1,蒿
1,蒽
1,蒸
1,蒲
1,蒜
1,蒙
1,蒂
1,葵
1,葱
1,葬
1,葫
1,董
1,葡
1,葛
1,葚
1,著
1,落
1,萼
1,萸
1,萨
1,萧
1,营
1,萤
1,萝
1,萜
1,萘
1,萎
1,萌
1,萄
1,萃
1,菲
1,菱
1,菪
1,菩
1,菠
1,菜
1,菖
1,菌
1,菊
1,菇
1,菁
1,莽
1,莼
1,获
1,莴
1,莲
1,莱
1,莰
1,莫
1,莨
1,莓
1,莎
1,莉
1,荷
1,药
1,荨
1,荣
1,荡
1,荟
1,荜
1,荚
1,荒
1,荐
1,草
1,荆
1,茹
1,茸
1,茶
1,茵
1,茴
1,茱
1,茫
1,茨
1,茧
1,茜
1,茛
1,茚
1,茎
1,茋
1,茉
1,茅
1,茄
1,范
1,茂
1,茁
1,苹
1,苷
1,英
1,苯
1,苦
1,若
1,苣
1,苜
1,苛
1,苗
1,苔
1,苓
1,苏
1,苍
1,苋
1,苄
1,芽
1,芹
1,芸
1,芴
1,芳
1,花
1,芯
1,芮
1,芬
1,芫
1,芪
1,芦
1,芥
1,芡
1,芝
1,芜
1,芙
1,芘
1,芒
1,芋
1,节
1,艾
1,艺
1,艳
1,色
1,艰
1,良
1,艇
1,船
1,舶
1,般
1,航
1,舟
1,舞
1,舔
1,舒
1,舐
1,舍
1,舌
1,臼
1,致
1,至
1,臭
1,自
1,臑
1,臊
1,臆
1,臂
1,臁
1,臀
1,膻
1,膺
1,膳
1,膨
1,膦
1,膝
1,膜
1,膘
1,膑
1,膏
1,膊
1,膈
1,膂
1,膀
1,腿
1,腾
1,腺
1,腹
1,腱
1,腰
1,腮
1,腭
1,腧
1,腥
1,腙
1,腘
1,腕
1,腔
1,腓
1,腑
1,腐
1,腋
1,腊
1,腈
1,腆
1,脾
1,脸
1,脲
1,脱
1,脯
1,脢
1,脚
1,脘
1,脖
1,脓
1,脒
1,脑
1,脐
1,脏
1,脊
1,脉
1,脆
1,脂
1,能
1,胼
1,胺
1,胸
1,胶
1,胳
1,胱
1,胰
1,胯
1,胭
1,胫
1,胨
1,胦
1,胥
1,胡
1,胞
1,胜
1,胛
1,胚
1,胖
1,胎
1,胍
1,背
1,胆
1,胃
1,胂
1,胁
1,胀
1,肿
1,肾
1,肽
1,肼
1,肺
1,育
1,肱
1,肯
1,肪
1,肩
1,肥
1,肤
1,肢
1,股
1,肠
1,肟
1,肝
1,肛
1,肚
1,肘
1,肖
1,肓
1,肌
1,肋
1,肉
1,肆
1,肃
1,聪
1,聚
1,聘
1,联
1,聍
1,职
1,聋
1,聂
1,耽
1,耻
1,耶
1,耵
1,耳
1,耗
1,耕
1,耐
1,耍
1,而
1,者
1,考
1,老
1,耀
1,翼
1,翻
1,翳
1,翰
1,翮
1,翠
1,翘
1,翔
1,翎
1,翅
1,翁
1,羽
1,羰
1,羧
1,群
1,羟
1,羞
1,羚
1,羔
1,美
1,羊
1,罹
1,置
1,罪
1,罩
1,罗
1,罕
1,网
1,罐
1,罂
1,缺
1,缸
1,缰
1,缬
1,缪
1,缩
1,缠
1,缝
1,缚
1,缘
1,缗
1,编
1,缕
1,缔
1,缓
1,缆
1,缄
1,绿
1,绺
1,绷
1,绵
1,维
1,绳
1,续
1,绪
1,继
1,绦
1,绣
1,统
1,绞
1,绝
1,络
1,绛
1,给
1,绕
1,结
1,绒
1,绑
1,经
1,绍
1,绌
1,绉
1,终
1,织
1,细
1,组
1,练
1,绀
1,线
1,纽
1,纺
1,纹
1,纸
1,纷
1,纶
1,纵
1,纳
1,纲
1,纯
1,纬
1,纫
1,纪
1,级
1,约
1,纤
1,红
1,纡
1,纠
1,繸
1,繖
1,繁
1,綜
1,累
1,紫
1,紧
1,索
1,素
1,系
1,糠
1,糜
1,糙
1,糖
1,糊
1,糅
1,精
1,粪
1,粟
1,粞
1,粘
1,粗
1,粒
1,粉
1,籽
1,类
1,米
1,簿
1,簇
1,篷
1,篱
1,篮
1,篓
1,箱
1,箭
1,管
1,箝
1,算
1,箕
1,简
1,签
1,筯
1,筛
1,策
1,答
1,筒
1,筑
1,筐
1,筋
1,等
1,笼
1,第
1,笨
1,符
1,笔
1,笑
1,笄
1,笃
1,竺
1,竹
1,端
1,竭
1,童
1,章
1,竞
1,站
1,竖
1,立
1,窦
1,窥
1,窝
1,窗
1,窖
1,窑
1,窍
1,窄
1,窃
1,突
1,穿
1,空
1,穹
1,穷
1,究
1,穴
1,穗
1,穆
1,稽
1,稼
1,稻
1,稳
1,稠
1,稚
1,稗
1,稍
1,程
1,稀
1,秽
1,移
1,称
1,积
1,秩
1,秦
1,租
1,秘
1,秕
1,秒
1,科
1,种
1,秋
1,秉
1,秃
1,私
1,秀
1,禾
1,禽
1,离
1,福
1,禁
1,祸
1,神
1,祝
1,祛
1,祖
1,祐
1,社
1,礼
1,示
1,礁
1,磺
1,磷
1,磨
1,磂
1,磁
1,碾
1,碳
1,碲
1,碱
1,碧
1,碟
1,碘
1,碗
1,碑
1,碎
1,碍
1,硼
1,硷
1,确
1,硬
1,硫
1,硝
1,硕
1,硒
1,硅
1,础
1,砾
1,砸
1,砷
1,破
1,砭
1,砧
1,砜
1,砖
1,研
1,砒
1,砍
1,砌
1,砂
1,码
1,矿
1,矾
1,矽
1,矶
1,石
1,矮
1,短
1,矫
1,矩
1,知
1,矢
1,矛
1,矇
1,瞻
1,瞳
1,瞬
1,瞒
1,瞌
1,瞆
1,睾
1,睫
1,睪
1,睥
1,督
1,睡
1,睛
1,睑
1,睁
1,着
1,眼
1,眶
1,眬
1,眩
1,眨
1,眦
1,眠
1,真
1,看
1,眉
1,省
1,盾
1,相
1,直
1,盲
1,盯
1,目
1,盥
1,盟
1,盛
1,盘
1,盗
1,盖
1,盔
1,盒
1,监
1,盐
1,盏
1,盎
1,益
1,盈
1,盆
1,盅
1,盂
1,皲
1,皱
1,皰
1,皮
1,皙
1,皇
1,的
1,皂
1,百
1,白
1,發
1,登
1,癸
1,癫
1,癣
1,癞
1,癜
1,癖
1,癔
1,癎
1,癌
1,癇
1,癃
1,瘿
1,瘾
1,瘸
1,瘵
1,瘴
1,瘰
1,瘭
1,瘫
1,瘪
1,瘩
1,瘦
1,瘤
1,瘢
1,瘠
1,瘟
1,瘘
1,瘕
1,瘊
1,瘈
1,瘀
1,痿
1,痹
1,痴
1,痱
1,痰
1,痫
1,痨
1,痧
1,痣
1,痢
1,痞
1,痛
1,痘
1,痕
1,痔
1,痓
1,痒
1,痊
1,痉
1,痈
1,症
1,病
1,痄
1,痃
1,痂
1,疾
1,疽
1,疼
1,疹
1,疳
1,疲
1,疱
1,疯
1,疮
1,疬
1,疫
1,疥
1,疤
1,疣
1,疡
1,疠
1,疟
1,疝
1,疚
1,疙
1,疗
1,疖
1,疔
1,疑
1,疏
1,疆
1,畸
1,畴
1,番
1,略
1,畜
1,留
1,畏
1,界
1,畅
1,甾
1,画
1,町
1,男
1,电
1,申
1,甲
1,由
1,田
1,用
1,生
1,甜
1,甙
1,甘
1,甄
1,瓷
1,瓶
1,瓮
1,瓦
1,瓤
1,瓣
1,瓜
1,璇
1,瑟
1,瑞
1,瑜
1,瑚
1,琼
1,琶
1,琵
1,琴
1,琥
1,琐
1,琉
1,理
1,琅
1,球
1,班
1,珠
1,珐
1,珍
1,珀
1,玻
1,现
1,环
1,玫
1,玩
1,玟
1,玛
1,玑
1,王
1,玉
1,率
1,獭
1,獗
1,猿
1,猴
1,献
1,猬
1,猫
1,猪
1,猩
1,猥
1,猝
1,猜
1,猛
1,猖
1,猕
1,猎
1,狼
1,狷
1,狳
1,狱
1,狮
1,狭
1,独
1,狡
1,狗
1,狒
1,狐
1,狍
1,狄
1,狂
1,狀
1,犹
1,状
1,犰
1,犯
1,犬
1,犊
1,犁
1,犀
1,牺
1,特
1,牵
1,牲
1,物
1,牧
1,牢
1,牡
1,牝
1,牛
1,牙
1,牖
1,版
1,片
1,父
1,爱
1,爬
1,爪
1,爆
1,燥
1,燕
1,燃
1,熨
1,熟
1,熔
1,熏
1,熊
1,煮
1,照
1,煤
1,煎
1,然
1,焰
1,焦
1,無
1,焚
1,焊
1,烹
1,烷
1,烯
1,热
1,烬
1,烫
1,烧
1,烦
1,烤
1,烟
1,烛
1,烙
1,烈
1,烃
1,烂
1,烁
1,炽
1,炼
1,点
1,炸
1,炳
1,炱
1,炮
1,炭
1,炔
1,炎
1,炊
1,炉
1,灿
1,灾
1,灼
1,灸
1,灶
1,灵
1,灰
1,灯
1,灭
1,火
1,灌
1,瀚
1,濒
1,濑
1,激
1,澳
1,澄
1,潮
1,潜
1,潘
1,漱
1,漫
1,漩
1,漠
1,演
1,漓
1,漏
1,漆
1,漂
1,滴
1,滯
1,滩
1,滨
1,滤
1,满
1,滞
1,滚
1,滕
1,滑
1,滋
1,溺
1,溶
1,溴
1,溯
1,溪
1,溢
1,溜
1,源
1,溃
1,湿
1,湾
1,湖
1,湄
1,游
1,渴
1,渲
1,港
1,温
1,渥
1,渣
1,渡
1,渠
1,減
1,渚
1,渗
1,渔
1,渐
1,渎
1,渍
1,渊
1,清
1,渃
1,添
1,淹
1,混
1,深
1,淫
1,淤
1,淡
1,淋
1,淆
1,淀
1,涵
1,液
1,涩
1,涨
1,润
1,涤
1,涡
1,涕
1,涎
1,涌
1,涉
1,消
1,涅
1,涂
1,浸
1,海
1,浴
1,浮
1,浪
1,浩
1,浦
1,浣
1,浚
1,浓
1,浑
1,济
1,测
1,浊
1,浆
1,浅
1,流
1,派
1,活
1,洲
1,洪
1,津
1,洞
1,洛
1,洗
1,洒
1,洋
1,洁
1,泽
1,泼
1,泻
1,泺
1,泵
1,泳
1,泰
1,泮
1,泪
1,注
1,泥
1,泣
1,波
1,泡
1,泛
1,泗
1,法
1,泔
1,泌
1,泊
1,泉
1,泄
1,沿
1,沼
1,治
1,油
1,沸
1,河
1,沮
1,沫
1,沥
1,没
1,沟
1,沙
1,沐
1,沌
1,沉
1,沃
1,汾
1,汽
1,汹
1,汶
1,汪
1,汤
1,污
1,池
1,江
1,汞
1,汝
1,汜
1,汗
1,汐
1,汉
1,汇
1,求
1,汁
1,汀
1,永
1,水
1,氰
1,氯
1,氮
1,氪
1,氩
1,氨
1,氧
1,氦
1,氢
1,氟
1,氛
1,氙
1,氖
1,气
1,民
1,氏
1,毯
1,毫
1,毡
1,毛
1,毗
1,毕
1,比
1,毒
1,每
1,母
1,毁
1,段
1,殴
1,殖
1,残
1,殊
1,死
1,歪
1,歧
1,武
1,步
1,正
1,止
1,歌
1,歇
1,欺
1,欲
1,欧
1,欣
1,欢
1,次
1,欠
1,檫
1,檀
1,橼
1,橱
1,橡
1,機
1,橙
1,橘
1,橇
1,樱
1,横
1,樨
1,模
1,樟
1,樊
1,槿
1,槽
1,槭
1,槟
1,槛
1,槌
1,榴
1,榨
1,榛
1,榔
1,榉
1,榈
1,榆
1,概
1,楼
1,楝
1,楚
1,楔
1,楂
1,椿
1,椹
1,椰
1,椭
1,椒
1,椎
1,植
1,椋
1,椅
1,棱
1,森
1,棚
1,棘
1,棕
1,棓
1,棒
1,棍
1,棋
1,棉
1,检
1,梵
1,梳
1,械
1,梯
1,梭
1,梨
1,梧
1,梦
1,梗
1,梅
1,梁
1,桶
1,桩
1,桨
1,桦
1,桥
1,桤
1,档
1,桡
1,桠
1,桔
1,桑
1,桐
1,桌
1,桉
1,案
1,框
1,桃
1,桂
1,格
1,根
1,核
1,样
1,株
1,校
1,栗
1,栖
1,栓
1,树
1,栏
1,栉
1,标
1,栅
1,柴
1,柳
1,柱
1,柯
1,查
1,柜
1,柔
1,染
1,柑
1,某
1,柏
1,柄
1,枸
1,架
1,枯
1,枭
1,枫
1,枪
1,枣
1,枢
1,枝
1,果
1,枚
1,林
1,枕
1,析
1,构
1,极
1,板
1,松
1,杼
1,杵
1,杰
1,杯
1,杭
1,杨
1,来
1,条
1,杠
1,束
1,杜
1,杖
1,杓
1,村
1,材
1,杏
1,李
1,杉
1,杈
1,杆
1,权
1,杂
1,杀
1,朽
1,机
1,朵
1,朴
1,朱
1,术
1,札
1,本
1,末
1,未
1,木
1,朦
1,期
1,朝
1,望
1,朗
1,服
1,朋
1,朊
1,有
1,月
1,最
1,替
1,曾
1,曼
1,曹
1,更
1,曳
1,曲
1,曱
1,曝
1,曙
1,暹
1,暴
1,暗
1,暖
1,暑
1,暂
1,晾
1,智
1,晶
1,晰
1,景
1,普
1,晨
1,晚
1,晕
1,晓
1,晒
1,晏
1,晋
1,晃
1,晁
1,显
1,昼
1,是
1,昭
1,春
1,星
1,昔
1,易
1,昏
1,明
1,昌
1,昆
1,昂
1,旺
